L 1299.0000, -1351.0000, 87.0000,  1295.0000, -1344.0000, 87.0000,  100, 50, 0
L 1270.0000, -1369.0000, 88.0000,  1299.0000, -1351.0000, 87.0000,  100, 50, 0
L 1253.0000, -1341.0000, 90.0000,  1270.0000, -1369.0000, 88.0000,  100, 50, 0
L 1284.0000, -1325.0000, 89.0000,  1253.0000, -1341.0000, 90.0000,  100, 50, 0
L 1288.0000, -1332.0000, 89.0000,  1284.0000, -1325.0000, 89.0000,  100, 50, 0
L 1310.0000, -1363.0000, 87.0000,  1317.0000, -1369.0000, 87.0000,  100, 50, 0
L 1288.0000, -1385.0000, 87.0000,  1310.0000, -1363.0000, 87.0000,  100, 50, 0
L 1309.0000, -1408.0000, 87.0000,  1288.0000, -1385.0000, 87.0000,  100, 50, 0
L 1333.0000, -1387.0000, 87.0000,  1309.0000, -1408.0000, 87.0000,  100, 50, 0
L 1327.0000, -1380.0000, 87.0000,  1333.0000, -1387.0000, 87.0000,  100, 50, 0
L 1356.0000, -1402.0000, 87.0000,  1365.0000, -1400.0000, 87.0000,  100, 50, 0
L 1365.0000, -1453.0000, 87.0000,  1356.0000, -1402.0000, 87.0000,  100, 50, 0
L 1397.0000, -1447.0000, 87.0000,  1365.0000, -1453.0000, 87.0000,  100, 50, 0
L 1387.0000, -1397.0000, 87.0000,  1397.0000, -1447.0000, 87.0000,  100, 50, 0
L 1379.0000, -1398.0000, 87.0000,  1387.0000, -1397.0000, 87.0000,  100, 50, 0
L -938.0000, -1808.0000, 203.0000,  -1587.0000, -1788.0000, 204.0000,  0, 0, 0
L -1587.0000, -1788.0000, 204.0000,  -1790.0000, -1400.0000, 203.0000,  0, 0, 0
L -1790.0000, -1400.0000, 203.0000,  -1852.0000, -684.0000, 254.0000,  0, 0, 0
L -1852.0000, -684.0000, 254.0000,  -1886.0000, -545.0000, 252.0000,  0, 0, 0
L -1886.0000, -545.0000, 252.0000,  -1968.0000, -198.0000, 121.0000,  0, 0, 0
L -1968.0000, -198.0000, 121.0000,  -1927.0000, -171.0000, 109.0000,  64, 64, 64
L -1927.0000, -171.0000, 109.0000,  -1921.0000, -144.0000, 102.0000,  64, 64, 64
L -1921.0000, -144.0000, 102.0000,  -1929.0000, -116.0000, 94.0000,  64, 64, 64
L -1929.0000, -116.0000, 94.0000,  -1953.0000, -95.0000, 91.0000,  64, 64, 64
L -1953.0000, -95.0000, 91.0000,  -1976.0000, -89.0000, 90.0000,  64, 64, 64
L -1976.0000, -89.0000, 90.0000,  -1976.0000, -23.0000, 85.0000,  64, 64, 64
L -1976.0000, -23.0000, 85.0000,  -2049.0000, -23.0000, 86.0000,  64, 64, 64
L -2049.0000, -23.0000, 86.0000,  -2049.0000, -97.0000, 86.0000,  64, 64, 64
L -2049.0000, -97.0000, 86.0000,  -2142.0000, -97.0000, 86.0000,  64, 64, 64
L -2240.0000, 94.0000, 86.0000,  -2149.0000, 94.0000, 86.0000,  64, 64, 64
L -2049.0000, 94.0000, 86.0000,  -2048.0000, 20.0000, 86.0000,  64, 64, 64
L -2048.0000, 20.0000, 86.0000,  -1976.0000, 20.0000, 85.0000,  64, 64, 64
L -1976.0000, 20.0000, 85.0000,  -1976.0000, 59.0000, 85.0000,  64, 64, 64
L -1976.0000, 59.0000, 85.0000,  -1948.0000, 67.0000, 85.0000,  64, 64, 64
